caseid,task,role,start_timestamp,end_timestamp
Case005,end,end,2011-07-22 03:25:19,2011-07-22 03:38:17
Case006,start,start,2011-07-22 03:25:19,2011-07-22 03:25:19
Case006,Create Purchase Requisition,Role 1,2011-07-22 10:25:33,2011-07-22 10:46:10
Case006,Analyze Purchase Requisition,Role 1,2011-07-22 17:58:41,2011-07-22 18:18:41
Case006,Analyze Request for Quotation,Role 3,2011-07-23 01:33:18,2011-07-23 01:53:00
Case006,Send Request for Quotation to Supplier,Role 3,2011-07-23 08:40:24,2011-07-23 09:00:54
Case006,Create Quotation comparison Map,Role 3,2011-07-23 15:33:55,2011-07-23 15:52:41
Case006,Analyze Quotation Comparison Map,Role 1,2011-07-23 22:28:23,2011-07-23 22:44:31
Case006,Choose best option,Role 1,2011-07-24 05:22:52,2011-07-24 05:36:17
Case006,Settle Conditions With Supplier,Role 3,2011-07-24 12:25:32,2011-07-24 12:37:24
Case006,Create Purchase Order,Role 3,2011-07-24 19:24:30,2011-07-24 19:34:40
Case006,Confirm Purchase Order,Role 2,2011-07-25 02:10:56,2011-07-25 02:19:50
Case006,Deliver Goods Services,Role 2,2011-07-25 08:51:18,2011-07-25 09:02:59
Case006,Release Purchase Order,Role 1,2011-07-25 15:37:20,2011-07-25 15:51:53
Case006,Approve Purchase Order for payment,Role 3,2011-07-25 22:24:16,2011-07-25 22:41:59
Case006,Send Invoice,Role 2,2011-07-26 05:57:37,2011-07-26 06:13:13
Case006,Release Supplier's Invoice,Role 5,2011-07-26 14:25:26,2011-07-26 14:37:52
Case006,Authorize Supplier's Invoice payment,Role 5,2011-07-26 22:45:02,2011-07-26 22:56:42
Case006,Pay Invoice,Role 5,2011-07-27 06:56:29,2011-07-27 07:08:06
Case006,end,end,2011-07-27 14:41:16,2011-07-27 14:53:21
Case007,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case007,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case007,Analyze Purchase Requisition,Role 1,2011-06-20 12:39:34,2011-06-20 13:01:56
Case007,Analyze Request for Quotation,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case007,end,end,2011-06-20 22:50:26,2011-06-20 23:08:17
Case008,start,start,2011-06-20 22:50:26,2011-06-20 22:50:26
Case008,Create Purchase Requisition,Role 1,2011-06-21 04:36:56,2011-06-21 04:58:09
Case008,Create Request for Quotation,Role 4,2011-06-21 12:01:14,2011-06-21 12:19:49
Case008,Create Request for Quotation,Role 4,2011-06-21 19:31:14,2011-06-21 19:48:55
Case008,Analyze Request for Quotation,Role 3,2011-06-22 03:00:08,2011-06-22 03:17:31
Case008,Amend Request for Quotation,Role 1,2011-06-22 09:42:09,2011-06-22 10:01:49
Case008,Analyze Request for Quotation,Role 3,2011-06-22 16:23:38,2011-06-22 16:44:01
Case008,Send Request for Quotation to Supplier,Role 1,2011-06-22 23:21:43,2011-06-22 23:41:39
Case008,Create Quotation comparison Map,Role 3,2011-06-23 06:44:11,2011-06-23 07:03:24
Case008,Analyze Quotation Comparison Map,Role 1,2011-06-23 14:20:50,2011-06-23 14:38:19
Case008,Choose best option,Role 1,2011-06-23 22:02:31,2011-06-23 22:15:51
Case008,Settle Conditions With Supplier,Role 3,2011-06-24 06:08:07,2011-06-24 06:24:05
Case008,Create Purchase Order,Role 3,2011-06-24 14:41:26,2011-06-24 14:57:22
Case008,Confirm Purchase Order,Role 2,2011-06-24 23:18:51,2011-06-24 23:33:29
Case008,Deliver Goods Services,Role 2,2011-06-25 08:25:55,2011-06-25 08:41:16
Case008,Release Purchase Order,Role 1,2011-06-25 17:12:18,2011-06-25 17:26:39
Case008,Settle Dispute With Supplier,Role 3,2011-06-26 01:14:11,2011-06-26 01:26:46
Case008,Release Purchase Order,Role 2,2011-06-26 09:11:11,2011-06-26 09:23:20
Case008,Approve Purchase Order for payment,Role 3,2011-06-26 17:15:16,2011-06-26 17:27:07
Case008,Send Invoice,Role 2,2011-06-27 00:30:28,2011-06-27 00:40:06
Case008,Release Supplier's Invoice,Role 5,2011-06-27 07:15:14,2011-06-27 07:25:23
Case008,Settle Dispute With Supplier,Role 5,2011-06-27 14:04:58,2011-06-27 14:15:55
Case008,Authorize Supplier's Invoice payment,Role 5,2011-06-27 21:08:08,2011-06-27 21:19:46
Case008,Pay Invoice,Role 5,2011-06-28 04:18:56,2011-06-28 04:30:51
Case008,end,end,2011-06-28 12:27:51,2011-06-28 12:40:17
Case009,start,start,2011-06-28 12:27:51,2011-06-28 12:27:51
Case009,Create Purchase Requisition,Role 1,2011-06-28 20:06:32,2011-06-28 20:25:21
Case009,Create Request for Quotation,Role 1,2011-06-29 04:02:06,2011-06-29 04:20:41
Case009,Analyze Request for Quotation,Role 3,2011-06-29 11:00:41,2011-06-29 11:22:04
Case009,end,end,2011-06-29 17:41:58,2011-06-29 18:04:18
Case010,start,start,2011-06-29 17:41:58,2011-06-29 17:41:58
Case010,Create Purchase Requisition,Role 1,2011-06-30 00:54:30,2011-06-30 01:14:00
Case010,Analyze Purchase Requisition,Role 4,2011-06-30 08:26:09,2011-06-30 08:47:22
Case010,Create Request for Quotation,Role 4,2011-06-30 16:09:12,2011-06-30 16:29:57
Case010,Analyze Request for Quotation,Role 3,2011-06-30 23:51:25,2011-07-01 00:11:33
Case010,Amend Request for Quotation,Role 1,2011-07-01 07:34:24,2011-07-01 07:53:49
Case010,Analyze Request for Quotation,Role 3,2011-07-01 15:17:44,2011-07-01 15:38:22
Case010,Send Request for Quotation to Supplier,Role 1,2011-07-01 23:36:03,2011-07-01 23:55:40
Case010,Create Quotation comparison Map,Role 3,2011-07-02 08:33:50,2011-07-02 08:52:02
Case010,Analyze Quotation Comparison Map,Role 1,2011-07-02 17:39:26,2011-07-02 17:56:46
Case010,Choose best option,Role 1,2011-07-03 02:05:59,2011-07-03 02:19:41
Case010,Settle Conditions With Supplier,Role 3,2011-07-03 10:56:56,2011-07-03 11:11:27
Case010,Create Purchase Order,Role 3,2011-07-03 18:58:10,2011-07-03 19:09:33
Case010,Confirm Purchase Order,Role 2,2011-07-04 02:08:44,2011-07-04 02:18:05
Case010,Deliver Goods Services,Role 2,2011-07-04 08:50:54,2011-07-04 09:00:47
Case010,Release Purchase Order,Role 1,2011-07-04 15:39:50,2011-07-04 15:50:32
Case010,Approve Purchase Order for payment,Role 3,2011-07-04 22:41:21,2011-07-04 22:52:47
Case010,Send Invoice,Role 2,2011-07-05 05:51:30,2011-07-05 06:03:20
Case010,Release Supplier's Invoice,Role 5,2011-07-05 13:59:14,2011-07-05 14:11:38
Case010,Authorize Supplier's Invoice payment,Role 5,2011-07-05 22:09:36,2011-07-05 22:21:16
Case010,Pay Invoice,Role 5,2011-07-06 06:12:09,2011-07-06 06:23:41
Case010,end,end,2011-07-06 13:56:18,2011-07-06 14:08:31
Case011,start,start,2011-07-06 13:56:18,2011-07-06 13:56:18
Case011,Create Purchase Requisition,Role 1,2011-07-06 21:04:30,2011-07-06 21:24:20
Case011,Analyze Purchase Requisition,Role 1,2011-07-07 04:34:18,2011-07-07 04:55:01
Case011,Analyze Request for Quotation,Role 3,2011-07-07 11:50:11,2011-07-07 12:12:11
Case011,end,Role 3,2011-07-07 19:07:44,2011-07-07 19:28:45
Case012,start,start,2011-07-07 19:07:44,2011-07-07 19:07:44
Case012,Create Purchase Requisition,Role 1,2011-07-08 02:48:15,2011-07-08 03:06:54
Case012,Analyze Purchase Requisition,Role 4,2011-07-08 10:27:58,2011-07-08 10:48:38
Case012,Create Request for Quotation,Role 4,2011-07-08 18:08:59,2011-07-08 18:29:14
Case012,Analyze Request for Quotation,Role 3,2011-07-09 01:50:12,2011-07-09 02:10:02
Case012,Amend Request for Quotation,Role 3,2011-07-09 09:11:57,2011-07-09 09:32:04
Case012,Analyze Request for Quotation,Role 3,2011-07-09 16:23:15,2011-07-09 16:41:11
Case012,end,Role 1,2011-07-09 23:34:25,2011-07-09 23:49:33
Case013,start,start,2011-07-09 23:34:25,2011-07-09 23:34:25
Case013,Create Purchase Requisition,Role 1,2011-07-10 06:44:08,2011-07-10 07:02:05
Case013,Analyze Purchase Requisition,Role 1,2011-07-10 13:34:59,2011-07-10 13:53:58
Case013,Analyze Request for Quotation,Role 3,2011-07-10 20:19:42,2011-07-10 20:38:44
Case013,Amend Request for Quotation,Role 1,2011-07-11 03:01:03,2011-07-11 03:20:09
Case013,Analyze Request for Quotation,Role 3,2011-07-11 07:46:47,2011-07-11 08:11:26
Case013,Amend Request for Quotation,end,2011-07-11 12:28:23,2011-07-11 12:52:46
Case013,Analyze Request for Quotation,Role 3,2011-07-11 17:52:38,2011-07-11 18:14:56
Case013,Amend Request for Quotation,end,2011-07-12 00:19:34,2011-07-12 00:39:10
Case013,Analyze Request for Quotation,Role 3,2011-07-12 08:58:27,2011-07-12 09:13:31
Case013,Amend Request for Quotation,Role 3,2011-07-12 17:22:58,2011-07-12 17:34:30
Case013,Analyze Request for Quotation,Role 3,2011-07-13 01:31:49,2011-07-13 01:43:01
Case013,Amend Request for Quotation,Role 3,2011-07-13 09:11:48,2011-07-13 09:23:21
Case013,Analyze Request for Quotation,Role 3,2011-07-13 16:25:25,2011-07-13 16:36:56
Case013,end,Role 3,2011-07-13 23:10:17,2011-07-13 23:25:12
Case014,start,start,2011-06-20 02:33:00,2011-06-20 02:33:00
Case014,Create Purchase Requisition,Role 1,2011-06-20 07:35:15,2011-06-20 07:59:05
Case014,Analyze Purchase Requisition,Role 4,2011-06-20 12:39:34,2011-06-20 13:01:56
Case014,end,Role 4,2011-06-20 17:41:44,2011-06-20 18:01:40
Case015,start,start,2011-06-20 17:41:44,2011-06-20 17:41:44
Case015,Create Purchase Requisition,Role 1,2011-06-20 23:17:35,2011-06-20 23:39:23
Case015,Analyze Purchase Requisition,Role 4,2011-06-21 05:00:39,2011-06-21 05:21:08
Case015,Create Request for Quotation,Role 4,2011-06-21 12:04:50,2011-06-21 12:22:07
Case015,Analyze Request for Quotation,Role 3,2011-06-21 19:24:27,2011-06-21 19:40:54
Case015,Amend Request for Quotation,end,2011-06-22 02:51:16,2011-06-22 03:07:29
Case015,Analyze Request for Quotation,Role 3,2011-06-22 09:43:32,2011-06-22 10:01:43
Case015,Amend Request for Quotation,Role 3,2011-06-22 16:45:46,2011-06-22 17:04:12
Case015,Analyze Request for Quotation,Role 3,2011-06-23 00:07:20,2011-06-23 00:24:58
Case015,Send Request for Quotation to Supplier,Role 1,2011-06-23 07:32:57,2011-06-23 07:49:04
Case015,Create Quotation comparison Map,Role 3,2011-06-23 15:16:25,2011-06-23 15:29:20
Case015,Analyze Quotation Comparison Map,Role 1,2011-06-23 22:58:29,2011-06-23 23:10:54
Case015,Choose best option,Role 1,2011-06-24 07:20:22,2011-06-24 07:35:58
Case015,Settle Conditions With Supplier,Role 3,2011-06-24 16:13:28,2011-06-24 16:29:18
Case015,Create Purchase Order,Role 3,2011-06-25 01:10:18,2011-06-25 01:25:17
Case015,Confirm Purchase Order,Role 2,2011-06-25 10:18:40,2011-06-25 10:35:13
Case015,Deliver Goods Services,Role 2,2011-06-25 19:00:20,2011-06-25 19:14:28
Case015,Release Purchase Order,Role 1,2011-06-26 03:11:46,2011-06-26 03:24:33
Case015,Approve Purchase Order for payment,Role 3,2011-06-26 11:51:53,2011-06-26 12:05:56
Case015,Send Invoice,Role 2,2011-06-26 19:48:34,2011-06-26 20:00:05
Case015,Release Supplier's Invoice,Role 5,2011-06-27 02:58:48,2011-06-27 03:08:34
Case015,Settle Dispute With Supplier,Role 5,2011-06-27 09:38:36,2011-06-27 09:49:23
Case015,Authorize Supplier's Invoice payment,Role 5,2011-06-27 16:15:17,2011-06-27 16:27:20
Case015,Pay Invoice,Role 5,2011-06-27 23:13:54,2011-06-27 23:27:31
Case015,end,end,2011-06-28 06:15:31,2011-06-28 06:30:50
Case016,start,start,2011-06-28 06:15:31,2011-06-28 06:15:31
Case016,Create Purchase Requisition,Role 1,2011-06-28 13:50:13,2011-06-28 14:09:34
Case016,Create Request for Quotation,Role 4,2011-06-28 21:43:21,2011-06-28 22:02:24
Case016,Create Request for Quotation,Role 4,2011-06-29 05:24:03,2011-06-29 05:42:55
Case016,Analyze Request for Quotation,Role 3,2011-06-29 12:06:05,2011-06-29 12:27:41
Case016,Amend Request for Quotation,Role 1,2011-06-29 18:35:21,2011-06-29 18:57:56
Case016,Analyze Request for Quotation,Role 3,2011-06-30 01:09:09,2011-06-30 01:32:07
Case016,end,Role 1,2011-06-30 07:58:59,2011-06-30 08:21:54
Case017,start,start,2011-06-30 07:58:59,2011-06-30 07:58:59
Case017,Create Purchase Requisition,Role 1,2011-06-30 15:29:35,2011-06-30 15:49:14
Case017,Create Request for Quotation,Role 4,2011-06-30 23:39:16,2011-06-30 23:58:38
Case017,end,end,2011-07-01 07:51:50,2011-07-01 08:11:05
Case018,start,start,2011-07-01 07:51:50,2011-07-01 07:51:50
Case018,Create Purchase Requisition,Role 1,2011-07-01 14:57:32,2011-07-01 15:17:40
Case018,Analyze Purchase Requisition,Role 4,2011-07-01 22:35:23,2011-07-01 22:54:53
Case018,Create Request for Quotation,Role 4,2011-07-02 06:12:36,2011-07-02 06:31:52
Case018,Analyze Request for Quotation,Role 3,2011-07-02 13:20:28,2011-07-02 13:40:30
Case018,Send Request for Quotation to Supplier,Role 1,2011-07-02 20:10:25,2011-07-02 20:28:45
Case018,Create Quotation comparison Map,Role 3,2011-07-03 02:58:35,2011-07-03 03:14:20
Case018,Analyze Quotation Comparison Map,Role 1,2011-07-03 10:07:15,2011-07-03 10:21:30
Case018,Choose best option,Role 1,2011-07-03 17:23:18,2011-07-03 17:35:07
Case018,Settle Conditions With Supplier,Role 3,2011-07-04 00:39:38,2011-07-04 00:49:52
Case018,Create Purchase Order,Role 3,2011-07-04 07:35:33,2011-07-04 07:46:08
Case018,Confirm Purchase Order,Role 2,2011-07-04 14:28:26,2011-07-04 14:40:23
Case018,Deliver Goods Services,Role 2,2011-07-04 21:32:52,2011-07-04 21:45:53
Case018,Release Purchase Order,Role 1,2011-07-05 04:49:21,2011-07-05 05:04:37
Case018,Approve Purchase Order for payment,Role 3,2011-07-05 13:09:07,2011-07-05 13:21:23
Case018,Send Invoice,Role 2,2011-07-05 21:23:26,2011-07-05 21:35:03
Case018,Release Supplier's Invoice,Role 5,2011-07-06 05:26:31,2011-07-06 05:38:02
Case018,Authorize Supplier's Invoice payment,Role 5,2011-07-06 13:08:17,2011-07-06 13:20:37
Case018,Pay Invoice,Role 5,2011-07-06 20:23:45,2011-07-06 20:36:00
Case018,end,end,2011-07-07 03:14:47,2011-07-07 03:30:32
Case019,start,start,2011-07-07 03:14:47,2011-07-07 03:14:47
Case019,Create Purchase Requisition,Role 1,2011-07-07 10:39:54,2011-07-07 11:00:03
Case019,Analyze Purchase Requisition,Role 4,2011-07-07 18:46:47,2011-07-07 19:06:39
Case019,Create Request for Quotation,Role 4,2011-07-08 02:59:46,2011-07-08 03:19:27
Case019,Analyze Request for Quotation,Role 3,2011-07-08 10:43:56,2011-07-08 11:05:46
Case019,Send Request for Quotation to Supplier,Role 1,2011-07-08 18:41:01,2011-07-08 19:02:20
Case019,Create Quotation comparison Map,Role 3,2011-07-09 02:49:50,2011-07-09 03:10:17
Case019,Analyze Quotation Comparison Map,Role 1,2011-07-09 10:54:28,2011-07-09 11:15:12
Case019,Choose best option,Role 1,2011-07-09 19:05:23,2011-07-09 19:23:32
Case019,Settle Conditions With Supplier,Role 3,2011-07-10 03:13:10,2011-07-10 03:27:49
Case019,Create Purchase Order,Role 3,2011-07-10 11:14:10,2011-07-10 11:25:59
Case019,Create Quotation comparison Map,Role 2,2011-07-10 18:18:23,2011-07-10 18:27:41
Case019,Deliver Goods Services,Role 2,2011-07-11 00:53:18,2011-07-11 01:01:37
Case019,Release Purchase Order,Role 2,2011-07-11 07:32:41,2011-07-11 07:43:07
Case019,Approve Purchase Order for payment,Role 3,2011-07-11 14:12:58,2011-07-11 14:24:49
Case019,Send Invoice,Role 2,2011-07-11 21:10:26,2011-07-11 21:23:41
Case019,Release Supplier's Invoice,Role 5,2011-07-12 04:13:24,2011-07-12 04:28:35
Case019,Settle Dispute With Supplier,Role 5,2011-07-12 12:29:52,2011-07-12 12:42:14
Case019,Pay Invoice,Role 5,2011-07-12 20:44:44,2011-07-12 20:56:25
Case019,Pay Invoice,Role 5,2011-07-13 04:51:25,2011-07-13 05:03:00
Case019,end,end,2011-07-13 12:36:01,2011-07-13 12:48:18
Case020,start,start,2011-07-13 12:36:01,2011-07-13 12:36:01
Case020,Create Purchase Requisition,Role 1,2011-07-13 19:42:36,2011-07-13 20:02:33
Case020,Create Request for Quotation,Role 4,2011-07-14 03:11:01,2011-07-14 03:31:49
Case020,Create Request for Quotation,end,2011-07-14 10:25:47,2011-07-14 10:47:53
Case020,Analyze Request for Quotation,Role 3,2011-07-14 17:43:40,2011-07-14 18:04:47
Case020,Amend Request for Quotation,Role 1,2011-07-15 01:01:01,2011-07-15 01:20:53
Case020,Analyze Request for Quotation,Role 3,2011-07-15 08:16:21,2011-07-15 08:37:12
Case020,Amend Request for Quotation,end,2011-07-15 16:12:14,2011-07-15 16:31:28
Case020,Analyze Request for Quotation,Role 3,2011-07-16 00:50:23,2011-07-16 01:08:15
Case020,Amend Request for Quotation,Role 1,2011-07-16 09:43:48,2011-07-16 10:00:39
Case020,Analyze Request for Quotation,Role 3,2011-07-16 18:05:35,2011-07-16 18:18:40
Case020,Amend Request for Quotation,Role 1,2011-07-17 01:47:25,2011-07-17 01:58:51
Case020,Analyze Request for Quotation,Role 3,2011-07-17 09:44:07,2011-07-17 09:55:54
Case020,Send Request for Quotation to Supplier,Role 1,2011-07-17 16:50:18,2011-07-17 16:59:44
