caseid,task,role,start_timestamp,end_timestamp
Case0003,Pack the drugs (Production),Role 1,2019-06-01 06:06:09.907625,2019-06-01 06:09:28.762405
Case0003,Check for Quality Assurance,Role 4,2019-06-01 06:09:28.943817,2019-06-01 06:10:36.218570
Case0003,Pick-up,Role 1,2019-06-03 12:08:48.416021,2019-06-03 12:11:35.867479
Case0003,Prescription fulfilled,Role 2,2019-06-03 12:11:35.986830,2019-06-03 12:11:36.039896
Case0003,end,end,2019-06-03 12:11:36.161233,2019-06-03 12:11:36.206407
Case0004,start,start,2019-06-03 12:11:36.161233,2019-06-03 12:11:36.161233
Case0004,Prescription received,Role 2,2019-06-03 12:11:36.170151,2019-06-03 12:11:36.170151
Case0004,Process drop-off,Role 1,2019-06-04 09:23:20.185219,2019-06-04 09:24:50.750409
Case0004,Enter prescription details,Role 1,2019-06-05 05:57:37.904663,2019-06-05 06:00:08.142691
Case0004,Check DUR,Role 3,2019-06-05 06:00:08.248745,2019-06-05 06:00:08.276620
Case0004,Check Insurance,Role 3,2019-06-05 06:00:08.383657,2019-06-05 06:00:08.402442
Case0004,Check if refill is allowed,Role 3,2019-06-05 06:00:08.624284,2019-06-05 06:00:08.703987
Case0004,Pack the drugs (Production),Role 1,2019-06-06 03:45:29.561852,2019-06-06 03:48:44.659612
Case0004,Pack the drugs (Production),Role 4,2019-06-06 03:48:44.819160,2019-06-06 03:49:48.102737
Case0004,Check for Quality Assurance,Role 4,2019-06-06 03:49:49.666080,2019-06-06 03:49:52.676212
Case0004,Pick-up,Role 1,2019-06-06 14:28:52.848202,2019-06-06 14:31:29.440421
Case0004,Prescription fulfilled,Role 2,2019-06-06 14:31:29.570279,2019-06-06 14:31:29.622583
Case0004,end,end,2019-06-06 14:31:29.750228,2019-06-06 14:31:29.796975
Case0005,start,start,2019-06-06 14:31:29.750228,2019-06-06 14:31:29.750228
Case0005,Prescription received,Role 2,2019-06-06 14:31:29.750228,2019-06-06 14:31:29.750228
Case0005,Process drop-off,Role 1,2019-06-07 14:04:29.031278,2019-06-07 14:05:59.419291
Case0005,Enter prescription details,Role 1,2019-06-10 17:15:00.498985,2019-06-10 17:17:33.652092
Case0005,Check if refill is allowed,Role 3,2019-06-10 17:17:33.757040,2019-06-10 17:17:33.778399
Case0005,Check if refill is allowed,Role 3,2019-06-10 17:17:33.875616,2019-06-10 17:17:33.883491
Case0005,Check Insurance,Role 4,2019-06-10 17:17:34.088233,2019-06-10 17:17:34.157253
Case0005,Check Insurance,Role 3,2019-06-10 17:18:19.652535,2019-06-10 17:18:22.962176
Case0005,Pack the drugs (Production),Role 1,2019-06-12 21:13:42.975018,2019-06-12 21:17:32.655787
Case0005,Check for Quality Assurance,Role 4,2019-06-12 21:17:32.850163,2019-06-12 21:18:38.681978
Case0005,Pack the drugs (Production),Role 1,2019-06-14 11:44:45.218392,2019-06-14 11:47:37.107941
Case0005,Prescription fulfilled,Role 2,2019-06-14 11:47:37.232532,2019-06-14 11:47:37.286470
Case0005,end,end,2019-06-14 11:47:37.415349,2019-06-14 11:47:37.462331
Case0006,start,start,2019-06-14 11:47:37.415349,2019-06-14 11:47:37.415349
Case0006,Prescription received,Role 2,2019-06-14 11:47:38.630386,2019-06-14 11:47:38.630386
Case0006,Process drop-off,Role 1,2019-06-17 10:12:29.320987,2019-06-17 10:14:00.944657
Case0006,Enter prescription details,Role 1,2019-06-18 14:33:16.243913,2019-06-18 14:35:46.643519
Case0006,Check if refill is allowed,Role 4,2019-06-18 14:35:46.750500,2019-06-18 14:35:46.774331
Case0006,Check Insurance,Role 3,2019-06-18 14:35:46.879806,2019-06-18 14:35:46.890432
Case0006,Check Insurance,Role 3,2019-06-18 14:35:47.040466,2019-06-18 14:35:47.087907
Case0006,Pack the drugs (Production),Role 1,2019-06-19 06:44:31.648012,2019-06-19 06:46:55.252835
Case0006,Check for Quality Assurance,Role 1,2019-06-19 06:46:55.438207,2019-06-19 06:47:58.863396
Case0006,Pick-up,Role 1,2019-06-20 04:18:01.085356,2019-06-20 04:20:47.318819
Case0006,Prescription fulfilled,Role 2,2019-06-20 04:20:47.442723,2019-06-20 04:20:47.522076
Case0006,end,end,2019-06-20 04:20:47.646958,2019-06-20 04:20:47.694280
Case0007,start,start,2019-06-20 04:20:47.646958,2019-06-20 04:20:47.646958
Case0007,Prescription received,Role 2,2019-06-20 04:20:47.646958,2019-06-20 04:20:47.646958
Case0007,Process drop-off,Role 1,2019-06-21 02:23:30.541681,2019-06-21 02:25:00.740418
Case0007,Enter prescription details,Role 1,2019-06-24 00:04:29.211612,2019-06-24 00:07:02.196531
Case0007,Check if refill is allowed,Role 3,2019-06-24 00:07:02.308213,2019-06-24 00:07:02.334906
Case0007,Check Insurance,Role 3,2019-06-24 00:07:02.435900,2019-06-24 00:07:02.448741
Case0007,Check Insurance,Role 3,2019-06-24 00:07:02.660379,2019-06-24 00:07:02.739783
Case0007,Pack the drugs (Production),Role 1,2019-06-25 00:39:45.857819,2019-06-25 00:43:03.372846
Case0007,Check for Quality Assurance,Role 4,2019-06-25 00:43:03.555176,2019-06-25 00:44:07.247705
Case0007,Pick-up,Role 1,2019-06-25 17:56:36.334497,2019-06-25 17:59:21.876323
Case0007,Prescription fulfilled,Role 2,2019-06-25 17:59:22.000121,2019-06-25 17:59:22.056455
Case0007,end,end,2019-06-25 17:59:22.180100,2019-06-25 17:59:22.226840
Case0008,start,start,2019-06-25 17:59:22.180100,2019-06-25 17:59:22.180100
Case0008,Prescription received,Role 2,2019-06-25 17:59:22.180100,2019-06-25 17:59:22.180100
Case0008,Process drop-off,Role 1,2019-06-26 14:47:33.936044,2019-06-26 14:49:04.216817
Case0008,Enter prescription details,Role 1,2019-06-27 14:03:27.768801,2019-06-27 14:05:58.677573
Case0008,Check if refill is allowed,Role 3,2019-06-27 14:05:58.775936,2019-06-27 14:05:58.801523
Case0008,Check Insurance,Role 3,2019-06-27 14:05:58.900624,2019-06-27 14:05:58.908860
Case0008,Resolve DUR manually,Role 4,2019-06-27 14:05:59.120603,2019-06-27 14:05:59.190694
Case0008,Check Insurance,Role 3,2019-06-27 14:05:59.420988,2019-06-27 14:05:59.465231
Case0008,Pick-up,Role 1,2019-06-29 02:58:08.910104,2019-06-29 03:01:20.626087
Case0008,Pack the drugs (Production),Role 1,2019-06-29 03:01:20.796848,2019-06-29 03:02:28.602988
Case0008,Check for Quality Assurance,Role 4,2019-06-29 03:02:28.801493,2019-06-29 03:03:31.334633
Case0008,Pick-up,Role 1,2019-06-29 22:23:05.251561,2019-06-29 22:25:52.409067
Case0008,Prescription fulfilled,Role 2,2019-06-29 22:25:52.533644,2019-06-29 22:25:52.582103
Case0008,end,end,2019-06-29 22:25:52.710318,2019-06-29 22:25:52.755579
Case0009,start,start,2019-06-29 22:25:52.710318,2019-06-29 22:25:52.710318
Case0009,Prescription received,Role 2,2019-06-29 22:25:52.771027,2019-06-29 22:25:52.771027
Case0009,Process drop-off,Role 1,2019-07-01 10:59:13.081226,2019-07-01 11:00:44.050925
Case0009,Enter prescription details,Role 1,2019-07-02 11:47:42.650809,2019-07-02 11:50:12.889391
Case0009,Resolve DUR manually,Role 3,2019-07-02 11:50:12.998862,2019-07-02 11:50:13.026994
Case0009,Check if refill is allowed,Role 3,2019-07-02 11:50:13.120387,2019-07-02 11:50:13.128547
Case0009,Check Insurance,Role 3,2019-07-02 11:50:13.317573,2019-07-02 11:50:13.380560
Case0009,Pack the drugs (Production),Role 1,2019-07-03 15:39:33.129958,2019-07-03 15:42:48.577426
Case0009,Check for Quality Assurance,Role 1,2019-07-03 15:42:48.738893,2019-07-03 15:43:52.073406
Case0009,Pick-up,Role 1,2019-07-04 15:11:08.102299,2019-07-04 15:13:54.228850
Case0009,Prescription fulfilled,Role 2,2019-07-04 15:13:54.353130,2019-07-04 15:13:54.426507
Case0009,end,end,2019-07-04 15:13:54.553092,2019-07-04 15:13:54.600674
Case0010,start,start,2019-07-04 15:13:54.553092,2019-07-04 15:13:54.553092
Case0010,Prescription received,Role 2,2019-07-04 15:13:54.553092,2019-07-04 15:13:54.553092
Case0010,Process drop-off,Role 1,2019-07-05 14:55:30.181602,2019-07-05 14:57:00.585367
Case0010,Enter prescription details,Role 1,2019-07-08 18:26:59.157260,2019-07-08 18:29:32.319242
Case0010,Check DUR,Role 3,2019-07-08 18:29:32.423828,2019-07-08 18:29:32.444846
Case0010,Check if refill is allowed,Role 3,2019-07-08 18:29:32.538814,2019-07-08 18:29:32.547835
Case0010,Check DUR,Role 3,2019-07-08 18:29:32.752715,2019-07-08 18:29:32.820824
Case0010,Pack the drugs (Production),Role 1,2019-07-10 05:00:13.577639,2019-07-10 05:03:30.948297
Case0010,Check for Quality Assurance,Role 4,2019-07-10 05:03:31.103895,2019-07-10 05:04:34.267413
Case0010,Pick-up,Role 1,2019-07-11 06:12:20.730125,2019-07-11 06:15:07.334635
Case0010,Prescription fulfilled,Role 2,2019-07-11 06:15:07.453446,2019-07-11 06:15:07.505248
Case0010,end,end,2019-07-11 06:15:07.630517,2019-07-11 06:15:07.677131
Case0011,start,start,2019-07-11 06:15:07.630517,2019-07-11 06:15:07.630517
Case0011,Prescription received,Role 2,2019-07-11 06:15:07.630517,2019-07-11 06:15:07.630517
Case0011,Process drop-off,Role 1,2019-07-12 04:30:34.062439,2019-07-12 04:32:04.291279
Case0011,Enter prescription details,Role 1,2019-07-15 03:17:31.053324,2019-07-15 03:20:04.079751
Case0011,Check if refill is allowed,Role 3,2019-07-15 03:20:04.189942,2019-07-15 03:20:04.215558
Case0011,Check Insurance,Role 3,2019-07-15 03:20:04.315797,2019-07-15 03:20:04.327618
Case0011,Check DUR,Role 3,2019-07-15 03:20:04.539312,2019-07-15 03:20:04.617897
Case0011,Pick-up,Role 1,2019-07-16 05:34:13.233877,2019-07-16 05:37:31.103507
Case0011,Check for Quality Assurance,Role 4,2019-07-16 05:37:31.291868,2019-07-16 05:38:35.164390
Case0011,Pick-up,Role 1,2019-07-17 02:11:41.563915,2019-07-17 02:14:27.425440
Case0011,Prescription fulfilled,Role 2,2019-07-17 02:14:27.544592,2019-07-17 02:14:27.595870
Case0011,end,end,2019-07-17 02:14:27.719053,2019-07-17 02:14:27.764518
Case0012,start,start,2019-07-17 02:14:27.719053,2019-07-17 02:14:27.719053
Case0012,Prescription received,Role 2,2019-07-17 02:14:27.729261,2019-07-17 02:14:27.729261
Case0012,Process drop-off,Role 1,2019-07-17 23:16:09.917175,2019-07-17 23:17:40.298285
Case0012,Enter prescription details,Role 1,2019-07-18 23:20:24.709661,2019-07-18 23:22:55.809170
Case0012,Check if refill is allowed,Role 3,2019-07-18 23:22:55.914140,2019-07-18 23:22:55.949658
Case0012,Check Insurance,Role 3,2019-07-18 23:22:56.063482,2019-07-18 23:22:56.084296
Case0012,Check Insurance,Role 4,2019-07-18 23:22:56.299409,2019-07-18 23:22:56.373311
Case0012,Check Insurance,Role 3,2019-07-18 23:38:50.331910,2019-07-18 23:39:05.593308
Case0012,Pack the drugs (Production),Role 1,2019-07-19 03:14:33.907197,2019-07-19 03:19:05.991616
Case0012,Check for Quality Assurance,Role 4,2019-07-19 03:19:06.187336,2019-07-19 03:20:10.740894
Case0012,Pick-up,Role 1,2019-07-22 14:45:15.580182,2019-07-22 14:48:08.666285
Case0012,Prescription fulfilled,Role 2,2019-07-22 14:48:08.784390,2019-07-22 14:48:08.832808
Case0012,end,end,2019-07-22 14:48:08.955452,2019-07-22 14:48:09.001577
Case0013,start,start,2019-07-22 14:48:08.955452,2019-07-22 14:48:08.955452
Case0013,Prescription received,Role 2,2019-07-22 14:48:08.964422,2019-07-22 14:48:08.964422
Case0013,Process drop-off,Role 1,2019-07-23 12:08:20.145629,2019-07-23 12:09:50.773426
Case0013,Enter prescription details,Role 1,2019-07-24 09:20:21.704809,2019-07-24 09:22:52.077936
Case0013,Resolve DUR manually,Role 3,2019-07-24 09:22:52.182028,2019-07-24 09:22:52.208581
Case0013,Check DUR,Role 3,2019-07-24 09:22:52.294393,2019-07-24 09:22:52.301108
Case0013,Check if refill is allowed,Role 3,2019-07-24 09:22:52.505085,2019-07-24 09:22:52.576944
Case0013,Pack the drugs (Production),Role 1,2019-07-25 10:56:53.557175,2019-07-25 11:00:09.025030
Case0013,Check for Quality Assurance,Role 4,2019-07-25 11:00:09.194876,2019-07-25 11:01:12.505755
Case0013,Pick-up,Role 1,2019-07-26 11:24:22.183729,2019-07-26 11:27:06.908687
Case0013,Prescription fulfilled,Role 2,2019-07-26 11:27:07.031757,2019-07-26 11:27:07.086534
Case0013,end,end,2019-07-26 11:27:07.215686,2019-07-26 11:27:07.263556
Case0014,start,start,2019-07-26 11:27:07.215686,2019-07-26 11:27:07.215686
Case0014,Prescription received,Role 2,2019-07-26 11:27:08.405501,2019-07-26 11:27:08.405501
Case0014,Process drop-off,Role 1,2019-07-29 09:41:10.810074,2019-07-29 09:42:42.420125
Case0014,Enter prescription details,Role 1,2019-07-30 13:52:53.476079,2019-07-30 13:55:23.907666
Case0014,Check DUR,Role 3,2019-07-30 13:55:24.014691,2019-07-30 13:55:24.038665
Case0014,Check if refill is allowed,Role 3,2019-07-30 13:55:24.137074,2019-07-30 13:55:24.147275
Case0014,Check if refill is allowed,Role 3,2019-07-30 13:55:24.347543,2019-07-30 13:55:24.411051
Case0014,Pack the drugs (Production),Role 1,2019-07-31 20:37:08.297402,2019-07-31 20:40:25.711927
Case0014,Check for Quality Assurance,Role 4,2019-07-31 20:40:25.864641,2019-07-31 20:41:29.469340
Case0014,Pick-up,Role 1,2019-08-02 03:18:55.182924,2019-08-02 03:21:41.164479
Case0014,Prescription fulfilled,Role 2,2019-08-02 03:21:41.283655,2019-08-02 03:21:41.333261
Case0014,end,end,2019-08-02 03:21:41.459808,2019-08-02 03:21:41.508522
Case0015,start,start,2019-08-02 03:21:41.459808,2019-08-02 03:21:41.459808
Case0015,Prescription received,Role 2,2019-08-02 03:21:42.239995,2019-08-02 03:21:42.239995
Case0015,Process drop-off,Role 1,2019-08-04 21:26:01.772035,2019-08-04 21:27:33.139088
Case0015,Enter prescription details,Role 1,2019-08-06 09:36:37.718483,2019-08-06 09:39:09.505779
Case0015,Check DUR,Role 3,2019-08-06 09:39:09.617602,2019-08-06 09:39:09.644981
Case0015,Check Insurance,Role 3,2019-08-06 09:39:09.747130,2019-08-06 09:39:09.760886
Case0015,Check if refill is allowed,Role 4,2019-08-06 09:39:09.966066,2019-08-06 09:39:10.034355
Case0015,Pack the drugs (Production),Role 1,2019-08-06 11:14:54.958340,2019-08-06 11:15:41.511958
Case0015,Check for Quality Assurance,Role 4,2019-08-06 11:15:41.800940,2019-08-06 11:16:46.766087
Case0015,Pick-up,Role 1,2019-08-07 06:01:10.700366,2019-08-07 06:03:52.852699
Case0015,Prescription fulfilled,Role 4,2019-08-07 06:03:52.963237,2019-08-07 06:03:53.012579
Case0015,end,end,2019-08-07 06:03:53.138494,2019-08-07 06:03:53.196897
Case0016,start,start,2019-08-07 06:03:53.138494,2019-08-07 06:03:53.138494
Case0016,Prescription received,Role 2,2019-08-07 06:03:53.149235,2019-08-07 06:03:53.149235
Case0016,Process drop-off,Role 1,2019-08-08 03:12:59.989042,2019-08-08 03:14:30.501466
Case0016,Enter prescription details,Role 1,2019-08-09 02:15:34.833728,2019-08-09 02:18:05.903457
Case0016,Check if refill is allowed,Role 3,2019-08-09 02:18:06.034668,2019-08-09 02:18:06.064273
Case0016,Check DUR,Role 3,2019-08-09 02:18:06.171462,2019-08-09 02:18:06.186325
Case0016,Resolve DUR manually,Role 3,2019-08-09 02:18:06.401400,2019-08-09 02:18:06.476593
Case0016,Resolve insurance issues manually,Role 1,2019-08-11 15:19:26.826175,2019-08-11 15:22:30.942197
Case0016,Check for Quality Assurance,Role 4,2019-08-11 15:22:31.159203,2019-08-11 15:23:34.665143
Case0016,Pack the drugs (Production),Role 1,2019-08-13 05:38:02.006179,2019-08-13 05:40:48.726948
Case0016,Prescription fulfilled,Role 2,2019-08-13 05:40:48.842330,2019-08-13 05:40:48.896735
Case0016,end,end,2019-08-13 05:40:49.019238,2019-08-13 05:40:49.066382
Case0017,start,start,2019-08-13 05:40:49.019238,2019-08-13 05:40:49.019238
Case0017,Prescription received,Role 2,2019-08-13 05:40:49.019238,2019-08-13 05:40:49.019238
Case0017,Process drop-off,Role 1,2019-08-14 02:21:02.260290,2019-08-14 02:22:32.207992
Case0017,Enter prescription details,Role 1,2019-08-14 22:26:59.588042,2019-08-14 22:29:29.846036
Case0017,Check DUR,Role 3,2019-08-14 22:29:29.947775,2019-08-14 22:29:29.975890
Case0017,Check if refill is allowed,Role 3,2019-08-14 22:29:30.088460,2019-08-14 22:29:30.109628
Case0017,Resolve DUR manually,Role 3,2019-08-14 22:29:30.320978,2019-08-14 22:29:30.388308
Case0017,Pack the drugs (Production),Role 1,2019-08-16 01:55:14.516032,2019-08-16 01:58:22.065116
Case0017,Pack the drugs (Production),Role 4,2019-08-16 01:58:22.290045,2019-08-16 01:59:25.498730
Case0017,Pick-up,Role 4,2019-08-16 01:59:28.424514,2019-08-16 01:59:31.920572
Case0017,end,end,2019-08-16 01:59:33.574069,2019-08-16 01:59:34.812190
Case0018,start,start,2019-08-16 01:59:33.574069,2019-08-16 01:59:33.574069
Case0018,Prescription received,Role 2,2019-08-16 01:59:34.310604,2019-08-16 01:59:34.310604
Case0018,Process drop-off,Role 1,2019-08-18 19:23:09.805601,2019-08-18 19:24:41.142108
Case0018,Enter prescription details,Role 1,2019-08-20 06:27:39.207103,2019-08-20 06:30:11.019781
Case0018,Check if refill is allowed,Role 3,2019-08-20 06:30:11.132072,2019-08-20 06:30:11.160119
Case0018,Check if refill is allowed,Role 3,2019-08-20 06:30:11.264019,2019-08-20 06:30:11.275962
Case0018,Check DUR,Role 3,2019-08-20 06:30:11.475401,2019-08-20 06:30:11.540008
Case0018,Pack the drugs (Production),Role 1,2019-08-21 12:30:37.804502,2019-08-21 12:33:55.274184
Case0018,Check for Quality Assurance,Role 4,2019-08-21 12:33:55.425044,2019-08-21 12:34:58.976746
Case0018,Pick-up,Role 1,2019-08-22 15:04:37.845783,2019-08-22 15:07:23.424377
Case0018,Check for Quality Assurance,Role 2,2019-08-22 15:07:23.543358,2019-08-22 15:07:23.593844
Case0018,end,end,2019-08-22 23:02:52.812936,2019-08-22 23:03:45.925658
Case0019,start,start,2019-08-22 23:02:52.812936,2019-08-22 23:02:52.812936
Case0019,Prescription received,Role 2,2019-08-22 23:02:52.821443,2019-08-22 23:02:52.821443
Case0019,Process drop-off,Role 1,2019-08-24 00:46:02.972844,2019-08-24 00:47:33.578905
Case0019,Enter prescription details,Role 1,2019-08-25 14:48:35.871176,2019-08-25 14:51:07.587728
Case0019,Check Insurance,Role 3,2019-08-25 14:51:07.694995,2019-08-25 14:51:07.716250
Case0019,Check if refill is allowed,Role 3,2019-08-25 14:51:07.803535,2019-08-25 14:51:07.809894
Case0019,Check DUR,Role 3,2019-08-25 14:51:08.022888,2019-08-25 14:51:08.090628
Case0019,Pack the drugs (Production),Role 1,2019-08-27 00:50:34.149305,2019-08-27 00:53:52.606691
Case0019,Check for Quality Assurance,Role 4,2019-08-27 00:53:52.773730,2019-08-27 00:54:56.731707
Case0019,Pick-up,Role 1,2019-08-28 01:15:20.209650,2019-08-28 01:18:05.903547
Case0019,Prescription fulfilled,Role 2,2019-08-28 01:18:06.022153,2019-08-28 01:18:06.071678
Case0019,end,end,2019-08-28 01:18:06.194553,2019-08-28 01:18:06.242204
Case0020,start,start,2019-08-28 01:18:06.194553,2019-08-28 01:18:06.194553
Case0020,Prescription received,Role 2,2019-08-28 01:18:06.204686,2019-08-28 01:18:06.204686
Case0020,Process drop-off,Role 1,2019-08-28 22:18:10.335082,2019-08-28 22:19:40.682723
Case0020,Enter prescription details,Role 1,2019-08-29 21:53:38.124194,2019-08-29 21:56:09.135272
Case0020,Check DUR,Role 3,2019-08-29 21:56:09.240378,2019-08-29 21:56:09.276424
Case0020,Check if refill is allowed,Role 3,2019-08-29 21:56:09.386183,2019-08-29 21:56:09.408512
Case0020,Check DUR,Role 3,2019-08-29 21:56:09.621482,2019-08-29 21:56:09.687699
Case0020,Pack the drugs (Production),Role 1,2019-08-31 16:13:38.074907,2019-08-31 16:16:53.239624
Case0020,Check for Quality Assurance,Role 4,2019-08-31 16:16:53.402256,2019-08-31 16:17:56.777264
Case0020,Pick-up,Role 1,2019-09-03 08:54:08.002780,2019-09-03 08:56:54.115297
Case0020,Prescription fulfilled,Role 4,2019-09-03 08:56:54.234099,2019-09-03 08:56:54.285294
Case0020,end,end,2019-09-03 08:56:54.408317,2019-09-03 08:56:54.460713
Case0021,start,start,2019-09-03 08:56:54.408317,2019-09-03 08:56:54.408317
Case0021,Prescription received,Role 2,2019-09-03 08:56:54.408317,2019-09-03 08:56:54.408317
Case0021,Process drop-off,Role 1,2019-09-04 05:38:34.356326,2019-09-04 05:40:04.388509
Case0021,Enter prescription details,Role 1,2019-09-05 02:27:18.926914,2019-09-05 02:29:49.337346
Case0021,Check Insurance,Role 3,2019-09-05 02:29:49.439125,2019-09-05 02:29:49.468622
Case0021,Check Insurance,Role 3,2019-09-05 02:29:49.562281,2019-09-05 02:29:49.574518
Case0021,Check if refill is allowed,Role 3,2019-09-05 02:29:49.785834,2019-09-05 02:29:49.856664
Case0021,Pack the drugs (Production),Role 1,2019-09-06 06:14:16.012160,2019-09-06 06:17:29.931250
Case0021,Check for Quality Assurance,Role 4,2019-09-06 06:17:30.096579,2019-09-06 06:18:33.811601
Case0021,Pick-up,Role 1,2019-09-09 07:41:41.613244,2019-09-09 07:44:27.782821
Case0021,Prescription fulfilled,Role 2,2019-09-09 07:44:27.899778,2019-09-09 07:44:27.950949
Case0021,end,end,2019-09-09 07:44:28.072925,2019-09-09 07:44:28.118670
Case0022,start,start,2019-09-09 07:44:28.072925,2019-09-09 07:44:28.072925
Case0022,Prescription received,Role 2,2019-09-09 07:44:28.082132,2019-09-09 07:44:28.082132
Case0022,Process drop-off,Role 1,2019-09-10 04:48:28.604836,2019-09-10 04:49:59.070963
Case0022,Enter prescription details,Role 1,2019-09-11 00:23:15.464957,2019-09-11 00:25:45.452303
Case0022,Check Insurance,Role 4,2019-09-11 00:25:45.562074,2019-09-11 00:25:45.592536
Case0022,Check if refill is allowed,Role 3,2019-09-11 00:25:45.678417,2019-09-11 00:25:45.685973
Case0022,Check if refill is allowed,Role 3,2019-09-11 00:25:45.864477,2019-09-11 00:25:45.930454
Case0022,Pick-up,Role 3,2019-09-11 19:42:04.397499,2019-09-11 19:45:16.063456
Case0022,Pack the drugs (Production),Role 1,2019-09-11 19:45:16.260191,2019-09-11 19:46:19.383630
Case0022,Check for Quality Assurance,Role 4,2019-09-11 19:46:19.548945,2019-09-11 19:47:14.622110
Case0022,Pick-up,Role 1,2019-09-12 00:40:36.885393,2019-09-12 00:43:24.218172
Case0022,Prescription fulfilled,Role 2,2019-09-12 00:43:24.341994,2019-09-12 00:43:24.390315
Case0022,end,end,2019-09-12 00:43:24.515384,2019-09-12 00:43:24.561829
Case0023,start,start,2019-09-12 00:43:24.515384,2019-09-12 00:43:24.515384
Case0023,Prescription received,Role 2,2019-09-12 00:43:24.515384,2019-09-12 00:43:24.515384
Case0023,Process drop-off,Role 1,2019-09-12 22:25:48.644702,2019-09-12 22:27:18.790617
