caseid,task,role,start_timestamp,end_timestamp
Case0003,Check if refill is allowed,Role 3,2019-05-31 09:07:25.056737,2019-05-31 09:07:25.073151
Case0003,Check DUR,Role 3,2019-05-31 09:07:25.286732,2019-05-31 09:07:25.356132
Case0003,Pack the drugs (Production),Role 1,2019-06-04 01:12:09.498924,2019-06-04 01:15:26.343130
Case0003,Check for Quality Assurance,Role 4,2019-06-04 01:15:26.512552,2019-06-04 01:16:29.957140
Case0003,Pick-up,Role 1,2019-06-05 10:43:06.388279,2019-06-05 10:45:51.910137
Case0003,Prescription fulfilled,Role 2,2019-06-05 10:45:52.027115,2019-06-05 10:45:52.078017
Case0003,end,end,2019-06-05 10:45:52.201202,2019-06-05 10:45:52.247896
Case0004,start,start,2019-06-05 10:45:52.201202,2019-06-05 10:45:52.201202
Case0004,Prescription received,Role 2,2019-06-05 10:45:52.213257,2019-06-05 10:45:52.213257
Case0004,Process drop-off,Role 1,2019-06-06 08:06:31.363427,2019-06-06 08:08:02.030745
Case0004,Enter prescription details,Role 1,2019-06-07 08:24:29.980545,2019-06-07 08:27:01.175680
Case0004,Check if refill is allowed,Role 3,2019-06-07 08:27:01.306520,2019-06-07 08:27:01.333589
Case0004,Check DUR,Role 3,2019-06-07 08:27:01.438007,2019-06-07 08:27:01.450063
Case0004,Resolve DUR manually,Role 3,2019-06-07 08:27:01.663890,2019-06-07 08:27:01.737208
Case0004,Pick-up,Role 1,2019-06-10 05:03:20.806268,2019-06-10 05:06:26.899058
Case0004,Check for Quality Assurance,Role 4,2019-06-10 05:06:27.121249,2019-06-10 05:07:30.575455
Case0004,Pick-up,Role 1,2019-06-11 13:52:51.189187,2019-06-11 13:55:37.514169
Case0004,Prescription fulfilled,Role 2,2019-06-11 13:55:37.633029,2019-06-11 13:55:37.687963
Case0004,end,end,2019-06-11 13:55:37.811539,2019-06-11 13:55:37.858494
Case0005,start,start,2019-06-11 13:55:37.811539,2019-06-11 13:55:37.811539
Case0005,Prescription received,Role 2,2019-06-11 13:55:37.811539,2019-06-11 13:55:37.811539
Case0005,Process drop-off,Role 1,2019-06-12 10:40:09.292650,2019-06-12 10:41:39.457751
Case0005,Enter prescription details,Role 1,2019-06-13 08:33:01.270642,2019-06-13 08:35:31.885696
Case0005,Check if refill is allowed,Role 3,2019-06-13 08:35:31.985318,2019-06-13 08:35:32.012507
Case0005,Check DUR,Role 3,2019-06-13 08:35:32.113657,2019-06-13 08:35:32.123924
Case0005,Check Insurance,Role 3,2019-06-13 08:35:32.335639,2019-06-13 08:35:32.404268
Case0005,Resolve insurance issues manually,Role 1,2019-06-14 19:28:00.208142,2019-06-14 19:31:15.177302
Case0005,Check for Quality Assurance,Role 4,2019-06-14 19:31:15.350531,2019-06-14 19:32:19.242705
Case0005,Pick-up,Role 1,2019-06-17 23:55:13.842538,2019-06-17 23:58:00.551315
Case0005,Prescription fulfilled,Role 2,2019-06-17 23:58:00.668652,2019-06-17 23:58:00.720501
Case0005,end,end,2019-06-17 23:58:00.844617,2019-06-17 23:58:00.891508
Case0006,start,start,2019-06-17 23:58:00.844617,2019-06-17 23:58:00.844617
Case0006,Prescription received,Role 2,2019-06-17 23:58:00.855715,2019-06-17 23:58:00.855715
Case0006,Process drop-off,Role 1,2019-06-18 22:06:30.302645,2019-06-18 22:08:01.177728
Case0006,Enter prescription details,Role 1,2019-06-19 22:40:10.908453,2019-06-19 22:42:41.806419
Case0006,Check Insurance,Role 3,2019-06-19 22:42:41.906092,2019-06-19 22:42:41.928964
Case0006,Check DUR,Role 3,2019-06-19 22:42:42.033282,2019-06-19 22:42:42.049783
Case0006,Check if refill is allowed,Role 3,2019-06-19 22:42:42.261985,2019-06-19 22:42:42.332765
Case0006,Pack the drugs (Production),Role 1,2019-06-21 12:28:04.863187,2019-06-21 12:31:21.664885
Case0006,Check for Quality Assurance,Role 1,2019-06-21 12:31:21.835766,2019-06-21 12:32:25.526540
Case0006,Pick-up,Role 1,2019-06-24 07:27:33.954520,2019-06-24 07:30:20.228768
Case0006,Prescription fulfilled,Role 2,2019-06-24 07:30:20.343263,2019-06-24 07:30:20.394806
Case0006,end,end,2019-06-24 07:30:20.517702,2019-06-24 07:30:20.563282
Case0007,start,start,2019-06-24 07:30:20.517702,2019-06-24 07:30:20.517702
Case0007,Prescription received,Role 2,2019-06-24 07:30:20.526937,2019-06-24 07:30:20.526937
Case0007,Process drop-off,Role 1,2019-06-25 04:34:04.356758,2019-06-25 04:35:34.817854
Case0007,Enter prescription details,Role 1,2019-06-26 00:05:49.716599,2019-06-26 00:08:19.690049
Case0007,Check if refill is allowed,Role 3,2019-06-26 00:08:19.800026,2019-06-26 00:08:19.830638
Case0007,Check if refill is allowed,Role 3,2019-06-26 00:08:19.941488,2019-06-26 00:08:19.959654
Case0007,Check DUR,Role 4,2019-06-26 00:08:20.180501,2019-06-26 00:08:20.253371
Case0007,Pack the drugs (Production),Role 3,2019-06-26 01:33:38.828167,2019-06-26 01:34:28.793978
Case0007,Check for Quality Assurance,Role 1,2019-06-26 01:34:29.014573,2019-06-26 01:35:32.847547
Case0007,Pick-up,Role 1,2019-06-26 04:33:41.032793,2019-06-26 04:36:08.341022
Case0007,Prescription fulfilled,Role 2,2019-06-26 04:36:08.453217,2019-06-26 04:36:08.522438
Case0007,end,end,2019-06-26 04:36:08.648895,2019-06-26 04:36:08.694843
Case0008,start,start,2019-06-26 04:36:08.648895,2019-06-26 04:36:08.648895
Case0008,Prescription received,Role 2,2019-06-26 04:36:08.659383,2019-06-26 04:36:08.659383
Case0008,Process drop-off,Role 1,2019-06-27 01:42:12.215622,2019-06-27 01:43:42.678597
Case0008,Enter prescription details,Role 1,2019-06-28 00:23:41.760117,2019-06-28 00:26:12.766011
Case0008,Check Insurance,Role 3,2019-06-28 00:26:12.897607,2019-06-28 00:26:12.928076
Case0008,Check if refill is allowed,Role 3,2019-06-28 00:26:13.031922,2019-06-28 00:26:13.051200
Case0008,Check DUR,Role 4,2019-06-28 00:26:13.267312,2019-06-28 00:26:13.339525
Case0008,Check Insurance,Role 1,2019-06-28 01:20:39.517459,2019-06-28 01:21:05.641786
Case0008,Pack the drugs (Production),Role 4,2019-06-28 03:09:58.333886,2019-06-28 03:16:09.353190
Case0008,Check for Quality Assurance,Role 4,2019-06-28 03:16:09.663806,2019-06-28 03:16:45.869959
Case0008,Pick-up,Role 1,2019-07-01 03:38:14.442661,2019-07-01 03:41:05.338792
Case0008,Prescription fulfilled,Role 2,2019-07-01 03:41:05.456993,2019-07-01 03:41:05.512664
Case0008,end,end,2019-07-01 03:41:05.632797,2019-07-01 03:41:05.677705
Case0009,start,start,2019-07-01 03:41:05.632797,2019-07-01 03:41:05.632797
Case0009,Prescription received,Role 2,2019-07-01 03:41:05.642584,2019-07-01 03:41:05.642584
Case0009,Process drop-off,Role 1,2019-07-02 00:40:41.148328,2019-07-02 00:42:11.525953
Case0009,Enter prescription details,Role 1,2019-07-02 19:23:35.517703,2019-07-02 19:26:05.243286
Case0009,Resolve DUR manually,Role 3,2019-07-02 19:26:05.353101,2019-07-02 19:26:05.389169
Case0009,Check DUR,Role 3,2019-07-02 19:26:05.487981,2019-07-02 19:26:05.499956
Case0009,Check if refill is allowed,Role 3,2019-07-02 19:26:05.681633,2019-07-02 19:26:05.745929
Case0009,Pack the drugs (Production),Role 1,2019-07-03 10:51:23.960030,2019-07-03 10:54:33.633330
Case0009,Check for Quality Assurance,Role 4,2019-07-03 10:54:33.790157,2019-07-03 10:55:36.958287
Case0009,Pick-up,Role 1,2019-07-04 01:44:50.680264,2019-07-04 01:47:35.512272
Case0009,Prescription fulfilled,Role 2,2019-07-04 01:47:35.629398,2019-07-04 01:47:35.679428
Case0009,end,end,2019-07-04 01:47:35.804323,2019-07-04 01:47:35.851500
Case0010,start,start,2019-07-04 01:47:35.804323,2019-07-04 01:47:35.804323
Case0010,Prescription received,Role 2,2019-07-04 01:47:35.804323,2019-07-04 01:47:35.804323
Case0010,Process drop-off,Role 1,2019-07-04 23:35:30.653531,2019-07-04 23:37:00.814554
Case0010,Enter prescription details,Role 1,2019-07-06 08:55:48.526067,2019-07-06 08:58:20.523604
Case0010,Check if refill is allowed,Role 3,2019-07-06 08:58:20.630768,2019-07-06 08:58:20.657313
Case0010,Check Insurance,Role 3,2019-07-06 08:58:20.760349,2019-07-06 08:58:20.772710
Case0010,Check Insurance,Role 3,2019-07-06 08:58:20.991943,2019-07-06 08:58:21.068997
Case0010,Pack the drugs (Production),Role 1,2019-07-08 12:30:04.628532,2019-07-08 12:33:24.189778
Case0010,Check for Quality Assurance,Role 1,2019-07-08 12:33:24.358089,2019-07-08 12:34:28.168126
Case0010,Pick-up,Role 1,2019-07-09 11:15:24.045441,2019-07-09 11:18:01.901371
Case0010,Prescription fulfilled,Role 2,2019-07-09 11:18:02.023711,2019-07-09 11:18:02.086716
Case0010,end,end,2019-07-09 11:18:02.210857,2019-07-09 11:18:02.257515
Case0011,start,start,2019-07-09 11:18:02.210857,2019-07-09 11:18:02.210857
Case0011,Prescription received,Role 2,2019-07-09 11:18:02.210857,2019-07-09 11:18:02.210857
Case0011,Process drop-off,Role 1,2019-07-10 08:00:55.132770,2019-07-10 08:02:25.226594
Case0011,Enter prescription details,Role 1,2019-07-11 05:19:53.114166,2019-07-11 05:22:23.626347
Case0011,Check if refill is allowed,Role 3,2019-07-11 05:22:23.727033,2019-07-11 05:22:23.755376
Case0011,Check Insurance,Role 3,2019-07-11 05:22:23.857919,2019-07-11 05:22:23.869573
Case0011,Resolve DUR manually,Role 3,2019-07-11 05:22:24.083984,2019-07-11 05:22:24.156060
Case0011,Pack the drugs (Production),Role 1,2019-07-12 07:19:11.523902,2019-07-12 07:22:14.698383
Case0011,Check for Quality Assurance,Role 4,2019-07-12 07:22:14.910692,2019-07-12 07:23:19.070423
Case0011,Pick-up,Role 1,2019-07-15 08:05:07.273592,2019-07-15 08:07:54.703555
Case0011,Prescription fulfilled,Role 2,2019-07-15 08:07:54.818444,2019-07-15 08:07:54.869554
Case0011,end,end,2019-07-15 08:07:54.991394,2019-07-15 08:07:55.037142
Case0012,start,start,2019-07-15 08:07:54.991394,2019-07-15 08:07:54.991394
Case0012,Prescription received,Role 2,2019-07-15 08:07:55.000562,2019-07-15 08:07:55.000562
Case0012,Process drop-off,Role 1,2019-07-16 05:12:23.722737,2019-07-16 05:13:54.197484
Case0012,Enter prescription details,Role 1,2019-07-17 00:52:12.439782,2019-07-17 00:54:42.450272
Case0012,Check if refill is allowed,Role 3,2019-07-17 00:54:42.559703,2019-07-17 00:54:42.589919
Case0012,Check Insurance,Role 3,2019-07-17 00:54:42.700455,2019-07-17 00:54:42.718291
Case0012,Check DUR,Role 3,2019-07-17 00:54:42.946974,2019-07-17 00:54:43.030506
Case0012,Pack the drugs (Production),Role 1,2019-07-17 16:06:20.514536,2019-07-17 16:09:34.590935
Case0012,Check for Quality Assurance,Role 4,2019-07-17 16:09:34.748888,2019-07-17 16:10:37.937539
Case0012,Pick-up,Role 1,2019-07-18 04:56:20.455670,2019-07-18 04:59:05.110514
Case0012,Prescription fulfilled,Role 2,2019-07-18 04:59:05.229830,2019-07-18 04:59:05.283387
Case0012,end,end,2019-07-18 04:59:05.409544,2019-07-18 04:59:05.456267
Case0013,start,start,2019-07-18 04:59:05.409544,2019-07-18 04:59:05.409544
Case0013,Prescription received,Role 2,2019-07-18 04:59:05.409544,2019-07-18 04:59:05.409544
Case0013,Process drop-off,Role 1,2019-07-19 03:05:53.875474,2019-07-19 03:07:24.084111
Case0013,Enter prescription details,Role 1,2019-07-22 01:09:32.319726,2019-07-22 01:12:05.318819
Case0013,Check DUR,Role 3,2019-07-22 01:12:05.429988,2019-07-22 01:12:05.456313
Case0013,Check DUR,Role 3,2019-07-22 01:12:05.550775,2019-07-22 01:12:05.563004
Case0013,Check if refill is allowed,Role 3,2019-07-22 01:12:05.769455,2019-07-22 01:12:05.843560
Case0013,Pack the drugs (Production),Role 1,2019-07-23 01:14:25.006974,2019-07-23 01:17:43.708135
Case0013,Check for Quality Assurance,Role 1,2019-07-23 01:17:43.879805,2019-07-23 01:18:47.488981
Case0013,Pick-up,Role 1,2019-07-23 17:12:12.437179,2019-07-23 17:14:49.932712
Case0013,Prescription fulfilled,Role 4,2019-07-23 17:14:50.054380,2019-07-23 17:14:50.114972
Case0013,end,end,2019-07-23 17:14:50.228983,2019-07-23 17:14:50.283828
Case0014,start,start,2019-07-23 17:14:50.228983,2019-07-23 17:14:50.228983
Case0014,Prescription received,Role 2,2019-07-23 17:14:50.228983,2019-07-23 17:14:50.228983
Case0014,Process drop-off,Role 1,2019-07-24 14:02:15.481544,2019-07-24 14:03:45.740764
Case0014,Enter prescription details,Role 1,2019-07-25 13:02:48.917458,2019-07-25 13:05:19.782621
Case0014,Check if refill is allowed,Role 3,2019-07-25 13:05:19.881152,2019-07-25 13:05:19.907012
Case0014,Check Insurance,Role 3,2019-07-25 13:05:20.006477,2019-07-25 13:05:20.015072
Case0014,Check Insurance,Role 3,2019-07-25 13:05:20.227078,2019-07-25 13:05:20.297384
Case0014,Pack the drugs (Production),Role 1,2019-07-27 04:13:07.361258,2019-07-27 04:16:22.423499
Case0014,Pack the drugs (Production),Role 4,2019-07-27 04:16:22.577045,2019-07-27 04:17:26.110618
Case0014,Check for Quality Assurance,Role 4,2019-07-27 04:17:27.416358,2019-07-27 04:17:36.057591
Case0014,Pick-up,Role 1,2019-07-28 05:09:10.449104,2019-07-28 05:11:52.403292
Case0014,Prescription fulfilled,Role 2,2019-07-28 05:11:52.527630,2019-07-28 05:11:52.575227
Case0014,end,end,2019-07-28 05:11:52.703314,2019-07-28 05:11:52.749142
Case0015,start,start,2019-07-28 05:11:52.703314,2019-07-28 05:11:52.703314
Case0015,Prescription received,Role 2,2019-07-28 05:11:52.712006,2019-07-28 05:11:52.712006
Case0015,Process drop-off,Role 1,2019-07-29 01:51:14.080352,2019-07-29 01:52:43.750343
Case0015,Enter prescription details,Role 1,2019-07-29 19:55:29.196260,2019-07-29 19:57:58.718201
Case0015,Check if refill is allowed,Role 3,2019-07-29 19:57:58.814600,2019-07-29 19:57:58.849527
Case0015,Check DUR,Role 3,2019-07-29 19:57:58.970350,2019-07-29 19:57:58.998187
Case0015,Check Insurance,Role 3,2019-07-29 19:57:59.220851,2019-07-29 19:57:59.306020
Case0015,Resolve insurance issues manually,Role 1,2019-07-30 11:15:00.058611,2019-07-30 11:18:09.105845
Case0015,Check for Quality Assurance,Role 4,2019-07-30 11:18:09.321500,2019-07-30 11:19:12.212695
Case0015,Pick-up,Role 1,2019-07-31 02:37:22.969899,2019-07-31 02:40:08.451583
Case0015,Prescription fulfilled,Role 2,2019-07-31 02:40:08.569370,2019-07-31 02:40:08.622221
Case0015,end,end,2019-07-31 02:40:08.745543,2019-07-31 02:40:08.790835
Case0016,start,start,2019-07-31 02:40:08.745543,2019-07-31 02:40:08.745543
Case0016,Prescription received,Role 2,2019-07-31 02:40:08.755791,2019-07-31 02:40:08.755791
Case0016,Process drop-off,Role 1,2019-07-31 23:42:36.288753,2019-07-31 23:44:06.684977
Case0016,Enter prescription details,Role 1,2019-08-01 23:59:50.119412,2019-08-02 00:02:21.255290
Case0016,Check if refill is allowed,Role 3,2019-08-02 00:02:21.360411,2019-08-02 00:02:21.395699
Case0016,Check Insurance,Role 3,2019-08-02 00:02:21.507606,2019-08-02 00:02:21.525674
Case0016,Check DUR,Role 3,2019-08-02 00:02:21.746358,2019-08-02 00:02:21.828576
Case0016,Pack the drugs (Production),Role 1,2019-08-05 10:59:00.654633,2019-08-05 11:02:17.274866
Case0016,Check for Quality Assurance,Role 4,2019-08-05 11:02:17.444576,2019-08-05 11:03:20.582665
Case0016,Pick-up,Role 1,2019-08-06 21:20:21.296083,2019-08-06 21:23:06.667369
Case0016,Prescription fulfilled,Role 2,2019-08-06 21:23:06.788657,2019-08-06 21:23:06.843718
Case0016,end,end,2019-08-06 21:23:06.968194,2019-08-06 21:23:07.015197
Case0017,start,start,2019-08-06 21:23:06.968194,2019-08-06 21:23:06.968194
Case0017,Prescription received,Role 2,2019-08-06 21:23:06.968194,2019-08-06 21:23:06.968194
Case0017,Process drop-off,Role 1,2019-08-07 18:15:34.922932,2019-08-07 18:17:05.306187
Case0017,Enter prescription details,Role 1,2019-08-08 18:40:53.980759,2019-08-08 18:43:25.045693
Case0017,Resolve DUR manually,Role 3,2019-08-08 18:43:25.143532,2019-08-08 18:43:25.167924
Case0017,Check if refill is allowed,Role 3,2019-08-08 18:43:25.247989,2019-08-08 18:43:25.248900
Case0017,Check Insurance,Role 3,2019-08-08 18:43:25.449566,2019-08-08 18:43:25.513323
Case0017,Pick-up,Role 1,2019-08-10 11:44:57.926495,2019-08-10 11:48:12.603187
Case0017,Pack the drugs (Production),Role 1,2019-08-10 11:48:12.779842,2019-08-10 11:49:16.492918
Case0017,Check for Quality Assurance,Role 4,2019-08-10 11:49:16.704903,2019-08-10 11:50:13.564646
Case0017,Pick-up,Role 1,2019-08-11 19:31:40.509765,2019-08-11 19:34:29.039511
Case0017,Prescription fulfilled,Role 2,2019-08-11 19:34:29.161087,2019-08-11 19:34:29.208661
Case0017,end,end,2019-08-11 19:34:29.335305,2019-08-11 19:34:29.382010
Case0018,start,start,2019-08-11 19:34:29.335305,2019-08-11 19:34:29.335305
Case0018,Prescription received,Role 2,2019-08-11 19:34:29.342778,2019-08-11 19:34:29.342778
Case0018,Process drop-off,Role 1,2019-08-12 17:27:31.628260,2019-08-12 17:29:02.003238
Case0018,Enter prescription details,Role 1,2019-08-13 16:06:41.399739,2019-08-13 16:09:11.197355
Case0018,Check DUR,Role 3,2019-08-13 16:09:11.310782,2019-08-13 16:09:11.344547
Case0018,Check if refill is allowed,Role 3,2019-08-13 16:09:11.455445,2019-08-13 16:09:11.475284
Case0018,Check DUR,Role 3,2019-08-13 16:09:11.681661,2019-08-13 16:09:11.745696
Case0018,Pack the drugs (Production),Role 1,2019-08-14 17:58:05.316460,2019-08-14 18:01:21.076883
Case0018,Check for Quality Assurance,Role 4,2019-08-14 18:01:21.233013,2019-08-14 18:02:24.476836
Case0018,Pick-up,Role 1,2019-08-15 19:58:47.978964,2019-08-15 20:01:33.315358
Case0018,Prescription fulfilled,Role 2,2019-08-15 20:01:33.433555,2019-08-15 20:01:33.484344
Case0018,end,end,2019-08-15 20:01:33.610548,2019-08-15 20:01:33.658176
Case0019,start,start,2019-08-15 20:01:33.610548,2019-08-15 20:01:33.610548
Case0019,Prescription received,Role 2,2019-08-15 20:01:33.613294,2019-08-15 20:01:33.613294
Case0019,Process drop-off,Role 1,2019-08-16 20:51:34.374087,2019-08-16 20:53:04.895639
Case0019,Enter prescription details,Role 1,2019-08-20 02:35:48.897609,2019-08-20 02:38:22.107196
Case0019,Check if refill is allowed,Role 3,2019-08-20 02:38:22.217529,2019-08-20 02:38:22.238604
Case0019,Check Insurance,Role 3,2019-08-20 02:38:22.331861,2019-08-20 02:38:22.334869
Case0019,Check DUR,Role 4,2019-08-20 02:38:22.539903,2019-08-20 02:38:22.607728
Case0019,Pack the drugs (Production),Role 3,2019-08-20 03:10:28.426508,2019-08-20 03:10:56.466809
Case0019,Check for Quality Assurance,Role 4,2019-08-20 03:10:57.058270,2019-08-20 03:12:06.740366
Case0019,Pick-up,Role 1,2019-08-20 17:56:08.253635,2019-08-20 17:58:46.888946
Case0019,Prescription fulfilled,Role 2,2019-08-20 17:58:47.004398,2019-08-20 17:58:47.056297
Case0019,end,end,2019-08-20 17:58:47.179867,2019-08-20 17:58:47.227155
Case0020,start,start,2019-08-20 17:58:47.179867,2019-08-20 17:58:47.179867
Case0020,Prescription received,Role 2,2019-08-20 17:58:47.179867,2019-08-20 17:58:47.179867
Case0020,Process drop-off,Role 1,2019-08-21 14:46:58.244099,2019-08-21 14:48:28.524605
Case0020,Enter prescription details,Role 1,2019-08-22 14:02:40.164488,2019-08-22 14:05:11.072759
Case0020,Check DUR,Role 3,2019-08-22 14:05:11.171123,2019-08-22 14:05:11.196714
Case0020,Check if refill is allowed,Role 3,2019-08-22 14:05:11.290950,2019-08-22 14:05:11.300056
Case0020,Resolve DUR manually,Role 3,2019-08-22 14:05:11.510011,2019-08-22 14:05:11.574263
Case0020,Pack the drugs (Production),Role 1,2019-08-23 19:22:12.880239,2019-08-23 19:25:19.014333
Case0020,Check for Quality Assurance,Role 4,2019-08-23 19:25:19.237878,2019-08-23 19:26:23.145592
Case0020,Pick-up,Role 1,2019-08-26 23:43:58.564240,2019-08-26 23:46:46.526750
Case0020,Prescription fulfilled,Role 2,2019-08-26 23:46:46.642290,2019-08-26 23:46:46.694157
Case0020,end,end,2019-08-26 23:46:46.818008,2019-08-26 23:46:46.865026
Case0021,start,start,2019-08-26 23:46:46.818008,2019-08-26 23:46:46.818008
Case0021,Prescription received,Role 2,2019-08-26 23:46:46.829024,2019-08-26 23:46:46.829024
Case0021,Process drop-off,Role 1,2019-08-27 21:53:57.049923,2019-08-27 21:55:27.919414
Case0021,Enter prescription details,Role 1,2019-08-28 22:21:22.149428,2019-08-28 22:23:53.032022
Case0021,Check Insurance,Role 3,2019-08-28 22:23:53.131703,2019-08-28 22:23:53.154635
Case0021,Check if refill is allowed,Role 3,2019-08-28 22:23:53.259010,2019-08-28 22:23:53.275580
Case0021,Check if refill is allowed,Role 3,2019-08-28 22:23:53.484173,2019-08-28 22:23:53.549908
Case0021,Pack the drugs (Production),Role 1,2019-08-30 11:18:19.753923,2019-08-30 11:21:36.935254
Case0021,Check for Quality Assurance,Role 4,2019-08-30 11:21:37.107175,2019-08-30 11:22:40.771529
Case0021,Pick-up,Role 1,2019-09-02 15:44:05.226988,2019-09-02 15:46:52.287035
Case0021,Prescription fulfilled,Role 2,2019-09-02 15:46:52.404342,2019-09-02 15:46:52.456215
Case0021,end,end,2019-09-02 15:46:52.579782,2019-09-02 15:46:52.626000
Case0022,start,start,2019-09-02 15:46:52.579782,2019-09-02 15:46:52.579782
Case0022,Prescription received,Role 2,2019-09-02 15:46:52.588821,2019-09-02 15:46:52.588821
Case0022,Process drop-off,Role 1,2019-09-03 13:10:45.020386,2019-09-03 13:12:15.672580
Case0022,Enter prescription details,Role 1,2019-09-04 10:37:46.886153,2019-09-04 10:40:17.308301
Case0022,Check Insurance,Role 3,2019-09-04 10:40:17.411712,2019-09-04 10:40:17.437795
Case0022,Check if refill is allowed,Role 3,2019-09-04 10:40:17.544450,2019-09-04 10:40:17.563848
Case0022,Resolve DUR manually,Role 3,2019-09-04 10:40:17.775953,2019-09-04 10:40:17.844240
Case0022,Pack the drugs (Production),Role 1,2019-09-05 12:20:54.475975,2019-09-05 12:24:02.528787
Case0022,Check for Quality Assurance,Role 4,2019-09-05 12:24:02.737773,2019-09-05 12:25:05.637543
Case0022,Pick-up,Role 1,2019-09-06 13:02:51.447691,2019-09-06 13:05:37.621191
Case0022,Prescription fulfilled,Role 2,2019-09-06 13:05:37.743059,2019-09-06 13:05:37.798416
Case0022,end,end,2019-09-06 13:05:37.927691,2019-09-06 13:05:37.975467
Case0023,start,start,2019-09-06 13:05:37.927691,2019-09-06 13:05:37.927691
Case0023,Prescription received,Role 2,2019-09-06 13:05:39.246619,2019-09-06 13:05:39.246619
Case0023,Process drop-off,Role 1,2019-09-09 12:11:56.185078,2019-09-09 12:13:27.863718
Case0023,Enter prescription details,Role 1,2019-09-10 17:08:42.451174,2019-09-10 17:11:12.722646
Case0023,Check DUR,Role 3,2019-09-10 17:11:12.829539,2019-09-10 17:11:12.852845
